url,total,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
http://data.gdeltproject.org/gdeltv2/20150731070000.gkg.csv.zip,1321,5,1,4,1,0,0,5,0,1,2,3
http://data.gdeltproject.org/gdeltv2/20190112083000.gkg.csv.zip,709,0,2,9,0,0,0,0,0,0,0,8
http://data.gdeltproject.org/gdeltv2/20201230210000.gkg.csv.zip,1098,0,0,1,0,0,10,0,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20170114153000.gkg.csv.zip,957,1,2,3,0,0,2,2,2,0,0,1
http://data.gdeltproject.org/gdeltv2/20180718094500.gkg.csv.zip,920,1,1,3,0,1,0,1,5,7,2,1
http://data.gdeltproject.org/gdeltv2/20151111211500.gkg.csv.zip,2508,5,4,10,2,3,2,5,13,4,5,1
http://data.gdeltproject.org/gdeltv2/20180123014500.gkg.csv.zip,2039,8,1,2,0,1,0,1,2,11,0,1
http://data.gdeltproject.org/gdeltv2/20210105140000.gkg.csv.zip,987,4,1,2,2,0,2,1,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20190403201500.gkg.csv.zip,2394,16,0,5,8,3,0,2,2,6,4,11
http://data.gdeltproject.org/gdeltv2/20170927003000.gkg.csv.zip,2681,15,3,9,1,4,1,20,1,5,8,2
http://data.gdeltproject.org/gdeltv2/20160530113000.gkg.csv.zip,1109,8,0,9,2,1,1,1,0,0,3,2
http://data.gdeltproject.org/gdeltv2/20211031001500.gkg.csv.zip,421,0,0,1,0,0,2,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20151221214500.gkg.csv.zip,2260,7,2,10,4,2,1,6,0,3,2,7
http://data.gdeltproject.org/gdeltv2/20240918061500.gkg.csv.zip,433,1,0,12,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20230731124500.gkg.csv.zip,754,2,1,1,0,2,1,5,1,1,1,2
http://data.gdeltproject.org/gdeltv2/20241223224500.gkg.csv.zip,952,2,0,2,1,0,0,0,1,2,0,2
http://data.gdeltproject.org/gdeltv2/20200529184500.gkg.csv.zip,1682,1,1,4,2,1,0,3,5,3,2,2
http://data.gdeltproject.org/gdeltv2/20231018181500.gkg.csv.zip,1500,1,0,4,0,0,2,1,7,2,2,2
http://data.gdeltproject.org/gdeltv2/20210202070000.gkg.csv.zip,704,1,0,1,0,0,0,0,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20170713050000.gkg.csv.zip,1428,0,1,2,1,1,2,8,0,1,1,7
http://data.gdeltproject.org/gdeltv2/20250124074500.gkg.csv.zip,460,7,4,2,0,0,0,1,1,1,0,0
http://data.gdeltproject.org/gdeltv2/20230821171500.gkg.csv.zip,1465,2,1,4,0,1,0,4,1,1,4,2
http://data.gdeltproject.org/gdeltv2/20231101000000.gkg.csv.zip,1103,1,1,10,0,0,0,5,3,2,1,4
http://data.gdeltproject.org/gdeltv2/20191026074500.gkg.csv.zip,792,0,0,1,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20230925020000.gkg.csv.zip,443,0,1,0,0,0,0,1,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20180621100000.gkg.csv.zip,1106,3,1,24,0,0,0,1,2,0,5,1
http://data.gdeltproject.org/gdeltv2/20221031091500.gkg.csv.zip,286,1,0,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20191205023000.gkg.csv.zip,1160,7,0,2,0,1,0,2,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20181123061500.gkg.csv.zip,736,3,1,2,0,0,0,2,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20170614081500.gkg.csv.zip,1153,2,1,2,0,1,0,10,0,3,1,2
http://data.gdeltproject.org/gdeltv2/20160513203000.gkg.csv.zip,3727,12,1,6,2,7,2,11,3,3,10,3
http://data.gdeltproject.org/gdeltv2/20250207233000.gkg.csv.zip,1304,0,0,3,1,0,0,0,1,7,1,8
http://data.gdeltproject.org/gdeltv2/20220218190000.gkg.csv.zip,1172,2,2,0,0,0,1,1,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20180608163000.gkg.csv.zip,2648,1,2,18,3,1,1,3,1,1,12,4
http://data.gdeltproject.org/gdeltv2/20241124031500.gkg.csv.zip,258,1,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20240808193000.gkg.csv.zip,1323,3,0,1,1,0,0,3,6,7,3,4
http://data.gdeltproject.org/gdeltv2/20180502070000.gkg.csv.zip,1216,1,0,5,1,0,2,0,1,3,1,1
http://data.gdeltproject.org/gdeltv2/20210623164500.gkg.csv.zip,1475,1,0,2,0,0,1,0,1,0,0,2
http://data.gdeltproject.org/gdeltv2/20240924120000.gkg.csv.zip,596,2,1,1,0,0,0,1,1,2,1,1
http://data.gdeltproject.org/gdeltv2/20170319040000.gkg.csv.zip,784,1,0,3,0,0,1,0,0,4,0,1
http://data.gdeltproject.org/gdeltv2/20191008023000.gkg.csv.zip,979,1,0,5,0,0,0,0,0,0,2,1
http://data.gdeltproject.org/gdeltv2/20210608211500.gkg.csv.zip,1498,2,0,4,1,1,7,0,0,7,5,0
http://data.gdeltproject.org/gdeltv2/20200319161500.gkg.csv.zip,1976,0,3,5,0,1,3,8,1,12,3,0
http://data.gdeltproject.org/gdeltv2/20200915210000.gkg.csv.zip,1767,5,2,2,3,0,3,1,0,5,4,0
http://data.gdeltproject.org/gdeltv2/20200408021500.gkg.csv.zip,1191,2,0,1,0,0,7,3,0,2,3,0
http://data.gdeltproject.org/gdeltv2/20170416124500.gkg.csv.zip,824,0,1,2,0,0,0,0,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20240601170000.gkg.csv.zip,769,0,4,2,0,0,1,1,10,2,0,2
http://data.gdeltproject.org/gdeltv2/20160408124500.gkg.csv.zip,1560,6,10,2,1,1,4,8,1,3,3,0
http://data.gdeltproject.org/gdeltv2/20220321171500.gkg.csv.zip,1240,7,0,1,0,0,2,1,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20220210204500.gkg.csv.zip,1372,4,2,3,1,1,2,0,1,0,3,2
http://data.gdeltproject.org/gdeltv2/20190226211500.gkg.csv.zip,1962,2,0,9,0,1,8,0,1,1,3,2
http://data.gdeltproject.org/gdeltv2/20200523214500.gkg.csv.zip,705,0,0,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20200909093000.gkg.csv.zip,506,4,1,1,0,0,0,0,3,4,0,1
http://data.gdeltproject.org/gdeltv2/20190416161500.gkg.csv.zip,2005,3,0,1,3,2,0,5,2,1,1,3
http://data.gdeltproject.org/gdeltv2/20210224060000.gkg.csv.zip,624,0,0,0,0,1,0,2,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20180106203000.gkg.csv.zip,1008,5,0,4,0,0,1,2,1,4,1,2
http://data.gdeltproject.org/gdeltv2/20230731053000.gkg.csv.zip,310,0,0,1,0,0,0,0,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20250713160000.gkg.csv.zip,423,0,0,0,0,1,0,1,1,1,1,1
http://data.gdeltproject.org/gdeltv2/20210104080000.gkg.csv.zip,442,0,1,2,1,0,1,1,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20250526193000.gkg.csv.zip,721,1,0,0,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20250123050000.gkg.csv.zip,528,1,0,1,0,0,0,0,1,2,1,4
http://data.gdeltproject.org/gdeltv2/20151203054500.gkg.csv.zip,1499,4,2,5,2,2,0,3,3,3,6,1
http://data.gdeltproject.org/gdeltv2/20180326151500.gkg.csv.zip,2057,2,0,5,1,0,0,1,2,1,1,3
http://data.gdeltproject.org/gdeltv2/20170821194500.gkg.csv.zip,2493,16,2,2,6,2,0,1,3,4,0,1
http://data.gdeltproject.org/gdeltv2/20230220173000.gkg.csv.zip,645,2,1,0,0,1,2,2,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20160711180000.gkg.csv.zip,3287,5,1,8,1,0,2,1,0,2,5,4
http://data.gdeltproject.org/gdeltv2/20220204074500.gkg.csv.zip,487,0,0,0,0,0,0,0,0,1,0,3
http://data.gdeltproject.org/gdeltv2/20220504070000.gkg.csv.zip,413,0,1,0,5,0,0,1,0,0,0,5
http://data.gdeltproject.org/gdeltv2/20240726051500.gkg.csv.zip,480,0,0,0,0,0,1,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20171222041500.gkg.csv.zip,1324,1,2,2,0,0,3,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20161224130000.gkg.csv.zip,783,3,0,19,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20200410224500.gkg.csv.zip,1242,4,2,1,1,2,1,0,3,0,2,3
http://data.gdeltproject.org/gdeltv2/20230410091500.gkg.csv.zip,337,1,2,2,0,1,2,0,2,1,2,0
http://data.gdeltproject.org/gdeltv2/20231116231500.gkg.csv.zip,1585,3,4,8,1,0,1,0,1,7,6,3
http://data.gdeltproject.org/gdeltv2/20210123144500.gkg.csv.zip,520,1,1,1,0,0,2,2,1,0,1,2
http://data.gdeltproject.org/gdeltv2/20210127050000.gkg.csv.zip,876,0,0,2,0,0,2,5,0,0,3,1
http://data.gdeltproject.org/gdeltv2/20240729181500.gkg.csv.zip,1262,1,0,1,1,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20171001134500.gkg.csv.zip,922,3,0,12,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20231126034500.gkg.csv.zip,409,1,0,0,0,0,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20170602071500.gkg.csv.zip,1309,1,3,8,0,1,0,2,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20180723234500.gkg.csv.zip,2228,2,12,0,0,0,0,2,3,4,31,8
http://data.gdeltproject.org/gdeltv2/20210627071500.gkg.csv.zip,214,1,0,1,0,0,0,0,1,0,2,2
http://data.gdeltproject.org/gdeltv2/20170905143000.gkg.csv.zip,2216,3,1,27,1,0,0,3,4,3,1,1
http://data.gdeltproject.org/gdeltv2/20190917023000.gkg.csv.zip,1264,2,1,2,0,0,0,0,0,3,1,1
http://data.gdeltproject.org/gdeltv2/20240807233000.gkg.csv.zip,1228,0,0,0,1,0,1,2,9,2,1,1
http://data.gdeltproject.org/gdeltv2/20191223184500.gkg.csv.zip,1504,2,9,2,0,0,2,1,1,2,1,2
http://data.gdeltproject.org/gdeltv2/20201206033000.gkg.csv.zip,398,2,2,0,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20200428193000.gkg.csv.zip,2029,0,0,12,0,0,5,6,0,3,3,3
http://data.gdeltproject.org/gdeltv2/20150710074500.gkg.csv.zip,1613,7,2,1,0,0,1,1,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20181006151500.gkg.csv.zip,792,0,0,0,0,0,0,1,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20181118030000.gkg.csv.zip,731,1,1,0,0,0,0,0,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20250402091500.gkg.csv.zip,450,0,1,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20231222023000.gkg.csv.zip,749,1,0,2,0,0,0,1,1,3,0,4
http://data.gdeltproject.org/gdeltv2/20210227064500.gkg.csv.zip,491,2,0,0,0,0,0,0,0,2,3,0
http://data.gdeltproject.org/gdeltv2/20160818011500.gkg.csv.zip,2153,5,2,1,2,0,1,0,1,6,1,6
http://data.gdeltproject.org/gdeltv2/20160724103000.gkg.csv.zip,582,1,3,2,0,1,0,4,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20231025181500.gkg.csv.zip,1582,2,3,3,1,1,0,0,3,0,1,7
http://data.gdeltproject.org/gdeltv2/20230625221500.gkg.csv.zip,656,1,0,0,0,0,0,0,0,2,0,0
http://data.gdeltproject.org/gdeltv2/20170401160000.gkg.csv.zip,1363,9,2,2,0,0,0,1,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20231211043000.gkg.csv.zip,322,1,0,1,0,0,1,0,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20170615104500.gkg.csv.zip,1306,5,0,0,0,0,0,5,2,1,3,3
http://data.gdeltproject.org/gdeltv2/20160318221500.gkg.csv.zip,2254,13,2,9,1,0,2,3,4,6,2,6
http://data.gdeltproject.org/gdeltv2/20240226024500.gkg.csv.zip,456,4,1,2,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20210226083000.gkg.csv.zip,615,2,0,0,0,0,3,1,2,3,0,0
http://data.gdeltproject.org/gdeltv2/20191018124500.gkg.csv.zip,1147,2,2,1,1,0,0,4,5,0,0,4
http://data.gdeltproject.org/gdeltv2/20190622231500.gkg.csv.zip,769,3,0,0,0,0,0,0,0,1,0,10
http://data.gdeltproject.org/gdeltv2/20231112223000.gkg.csv.zip,487,0,0,1,1,0,2,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20170402204500.gkg.csv.zip,1212,2,2,3,0,0,0,0,1,23,0,2
http://data.gdeltproject.org/gdeltv2/20230716161500.gkg.csv.zip,505,0,0,0,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20211023114500.gkg.csv.zip,388,0,0,0,0,0,0,1,0,4,1,0
http://data.gdeltproject.org/gdeltv2/20201008204500.gkg.csv.zip,1857,3,0,1,1,1,3,2,1,1,3,1
http://data.gdeltproject.org/gdeltv2/20180917011500.gkg.csv.zip,759,3,0,2,0,1,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20151217160000.gkg.csv.zip,2163,10,4,3,1,0,3,10,2,2,0,5
http://data.gdeltproject.org/gdeltv2/20200701170000.gkg.csv.zip,1785,4,2,5,1,0,5,3,3,1,1,6
http://data.gdeltproject.org/gdeltv2/20220401120000.gkg.csv.zip,511,3,1,1,1,0,0,4,1,2,0,1
http://data.gdeltproject.org/gdeltv2/20230914024500.gkg.csv.zip,750,1,0,3,0,0,1,1,1,0,0,4
http://data.gdeltproject.org/gdeltv2/20161028164500.gkg.csv.zip,3679,11,0,5,2,2,1,1,1,2,1,4
http://data.gdeltproject.org/gdeltv2/20180923114500.gkg.csv.zip,538,2,0,0,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20190905041500.gkg.csv.zip,888,3,0,0,0,0,0,0,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20190531113000.gkg.csv.zip,1019,0,0,1,0,1,0,0,0,1,2,1
http://data.gdeltproject.org/gdeltv2/20200428221500.gkg.csv.zip,1896,1,1,12,0,0,2,6,0,3,4,0
http://data.gdeltproject.org/gdeltv2/20240702024500.gkg.csv.zip,759,1,0,1,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20231229164500.gkg.csv.zip,964,2,0,2,2,0,0,4,0,2,2,2
http://data.gdeltproject.org/gdeltv2/20151229211500.gkg.csv.zip,2060,1,0,5,0,5,2,6,1,2,4,1
http://data.gdeltproject.org/gdeltv2/20231106083000.gkg.csv.zip,307,0,0,1,0,0,1,0,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20160113200000.gkg.csv.zip,2443,15,1,9,3,0,2,4,3,1,1,4
http://data.gdeltproject.org/gdeltv2/20211214233000.gkg.csv.zip,1218,3,2,2,0,0,2,0,9,0,2,2
http://data.gdeltproject.org/gdeltv2/20220308174500.gkg.csv.zip,1151,7,0,2,2,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20190602040000.gkg.csv.zip,593,0,2,7,1,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20230423203000.gkg.csv.zip,651,0,1,1,0,0,0,0,0,4,5,1
http://data.gdeltproject.org/gdeltv2/20241127184500.gkg.csv.zip,1181,0,2,10,0,1,2,1,0,0,7,1
http://data.gdeltproject.org/gdeltv2/20150810181500.gkg.csv.zip,2354,10,3,3,1,2,5,2,3,2,1,4
http://data.gdeltproject.org/gdeltv2/20161012091500.gkg.csv.zip,1245,1,2,3,0,0,0,5,0,14,0,5
http://data.gdeltproject.org/gdeltv2/20161027114500.gkg.csv.zip,1854,1,0,2,1,0,0,1,1,2,2,1
http://data.gdeltproject.org/gdeltv2/20180309190000.gkg.csv.zip,2214,3,5,17,0,2,0,2,0,2,5,2
http://data.gdeltproject.org/gdeltv2/20210617080000.gkg.csv.zip,450,0,0,1,0,0,1,0,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20170128053000.gkg.csv.zip,1201,3,1,2,1,1,0,0,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20160728194500.gkg.csv.zip,3543,5,0,10,1,0,2,3,3,3,1,5
http://data.gdeltproject.org/gdeltv2/20201205010000.gkg.csv.zip,1083,0,0,7,0,0,2,2,1,2,0,2
http://data.gdeltproject.org/gdeltv2/20180729071500.gkg.csv.zip,543,0,0,4,1,0,0,1,0,0,6,1
http://data.gdeltproject.org/gdeltv2/20230826204500.gkg.csv.zip,565,0,1,1,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20180219031500.gkg.csv.zip,844,2,0,0,0,0,1,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20230702230000.gkg.csv.zip,615,0,0,0,0,0,1,0,0,0,0,3
http://data.gdeltproject.org/gdeltv2/20230217174500.gkg.csv.zip,1090,1,0,0,0,2,1,4,1,0,3,2
http://data.gdeltproject.org/gdeltv2/20230910041500.gkg.csv.zip,352,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20220226190000.gkg.csv.zip,491,2,0,1,0,0,0,2,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20191005030000.gkg.csv.zip,853,0,1,1,0,0,6,5,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20191028230000.gkg.csv.zip,1839,2,0,3,0,0,1,1,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20250327083000.gkg.csv.zip,499,1,1,2,0,0,0,0,4,0,0,0
http://data.gdeltproject.org/gdeltv2/20190815211500.gkg.csv.zip,1768,2,1,1,0,0,0,0,1,1,1,2
http://data.gdeltproject.org/gdeltv2/20181110173000.gkg.csv.zip,845,1,0,11,0,0,0,4,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20220905053000.gkg.csv.zip,292,1,0,4,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20230915123000.gkg.csv.zip,825,2,2,3,0,0,0,0,1,0,1,4
http://data.gdeltproject.org/gdeltv2/20190126133000.gkg.csv.zip,475,0,0,0,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20230623150000.gkg.csv.zip,1007,1,0,4,0,1,0,2,4,0,1,2
http://data.gdeltproject.org/gdeltv2/20190325140000.gkg.csv.zip,1372,0,2,1,1,1,0,3,1,1,3,1
http://data.gdeltproject.org/gdeltv2/20201210060000.gkg.csv.zip,640,2,0,4,5,0,2,0,0,0,3,0
http://data.gdeltproject.org/gdeltv2/20250316014500.gkg.csv.zip,337,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20180122033000.gkg.csv.zip,862,5,0,1,1,0,0,1,1,2,1,1
http://data.gdeltproject.org/gdeltv2/20181229213000.gkg.csv.zip,726,1,0,0,0,1,1,1,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20191116231500.gkg.csv.zip,543,1,0,0,2,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20200828224500.gkg.csv.zip,1315,1,14,4,0,0,3,1,1,2,2,3
http://data.gdeltproject.org/gdeltv2/20151107000000.gkg.csv.zip,2126,7,0,7,3,3,5,9,1,4,6,1
http://data.gdeltproject.org/gdeltv2/20210528220000.gkg.csv.zip,1154,3,1,2,0,0,1,0,1,2,1,1
http://data.gdeltproject.org/gdeltv2/20240827204500.gkg.csv.zip,1438,1,0,4,1,1,0,0,2,1,2,7
http://data.gdeltproject.org/gdeltv2/20230121141500.gkg.csv.zip,319,1,0,1,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20160423190000.gkg.csv.zip,1290,3,1,5,2,0,0,2,0,3,4,1
http://data.gdeltproject.org/gdeltv2/20161228041500.gkg.csv.zip,1237,1,1,2,4,1,4,2,1,1,1,4
http://data.gdeltproject.org/gdeltv2/20160704143000.gkg.csv.zip,1525,2,2,1,0,3,0,3,0,1,2,1
http://data.gdeltproject.org/gdeltv2/20160331194500.gkg.csv.zip,2649,14,0,8,1,2,4,4,3,9,4,9
http://data.gdeltproject.org/gdeltv2/20230615111500.gkg.csv.zip,925,1,7,3,1,0,0,1,1,2,0,1
http://data.gdeltproject.org/gdeltv2/20220319170000.gkg.csv.zip,524,2,0,2,1,0,0,0,0,0,0,3
http://data.gdeltproject.org/gdeltv2/20151221104500.gkg.csv.zip,846,3,0,2,0,1,3,0,2,2,1,0
http://data.gdeltproject.org/gdeltv2/20180318021500.gkg.csv.zip,899,1,0,1,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20240630021500.gkg.csv.zip,393,0,1,1,1,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20180204014500.gkg.csv.zip,981,5,1,1,0,0,0,1,0,1,0,1
http://data.gdeltproject.org/gdeltv2/20210417160000.gkg.csv.zip,669,0,0,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20250725034500.gkg.csv.zip,462,2,0,0,0,0,0,0,1,1,0,0
http://data.gdeltproject.org/gdeltv2/20200411074500.gkg.csv.zip,391,1,1,0,1,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20241207073000.gkg.csv.zip,295,2,0,2,0,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20240524184500.gkg.csv.zip,1118,2,2,2,2,1,0,1,5,0,1,1
http://data.gdeltproject.org/gdeltv2/20210325140000.gkg.csv.zip,1043,2,0,3,0,0,1,0,0,1,0,3
http://data.gdeltproject.org/gdeltv2/20250113124500.gkg.csv.zip,545,1,0,0,2,2,0,2,4,0,3,1
http://data.gdeltproject.org/gdeltv2/20170113221500.gkg.csv.zip,2917,5,0,19,0,1,1,4,2,1,0,3
http://data.gdeltproject.org/gdeltv2/20180323080000.gkg.csv.zip,954,2,0,3,0,0,0,0,0,2,2,0
http://data.gdeltproject.org/gdeltv2/20171210233000.gkg.csv.zip,1162,1,3,6,1,0,1,2,0,2,0,0
http://data.gdeltproject.org/gdeltv2/20190321014500.gkg.csv.zip,1242,8,0,4,0,1,2,1,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20211116071500.gkg.csv.zip,446,7,1,9,0,1,1,3,1,0,3,1
http://data.gdeltproject.org/gdeltv2/20150827064500.gkg.csv.zip,1342,4,2,3,3,0,0,2,1,2,0,3
http://data.gdeltproject.org/gdeltv2/20191116190000.gkg.csv.zip,814,2,0,2,0,0,1,0,0,3,1,1
http://data.gdeltproject.org/gdeltv2/20200205061500.gkg.csv.zip,767,0,0,0,0,1,1,1,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20230417033000.gkg.csv.zip,401,2,0,1,0,0,0,1,0,2,0,0
http://data.gdeltproject.org/gdeltv2/20160612173000.gkg.csv.zip,1680,3,3,0,1,2,0,1,0,1,2,2
http://data.gdeltproject.org/gdeltv2/20190405080000.gkg.csv.zip,749,2,0,2,1,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20181120210000.gkg.csv.zip,2271,5,8,1,0,2,2,6,2,1,3,3
http://data.gdeltproject.org/gdeltv2/20211118090000.gkg.csv.zip,429,1,0,4,0,0,0,2,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20250424141500.gkg.csv.zip,1012,4,2,3,1,0,0,2,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20250705194500.gkg.csv.zip,558,1,0,0,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20180614160000.gkg.csv.zip,2291,1,3,26,0,0,0,2,6,4,4,6
http://data.gdeltproject.org/gdeltv2/20221225084500.gkg.csv.zip,158,1,0,0,0,1,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20210123191500.gkg.csv.zip,605,2,0,0,1,1,0,0,0,3,0,0
http://data.gdeltproject.org/gdeltv2/20170319193000.gkg.csv.zip,1127,3,2,9,1,0,0,2,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20210728091500.gkg.csv.zip,527,1,0,2,0,0,2,0,1,0,2,1
http://data.gdeltproject.org/gdeltv2/20160714001500.gkg.csv.zip,2721,0,0,3,0,0,1,0,0,15,2,5
http://data.gdeltproject.org/gdeltv2/20230516190000.gkg.csv.zip,1846,5,1,4,1,0,1,1,4,4,2,2
http://data.gdeltproject.org/gdeltv2/20180622220000.gkg.csv.zip,2253,10,0,7,0,2,6,1,0,4,7,1
http://data.gdeltproject.org/gdeltv2/20180705071500.gkg.csv.zip,722,0,1,19,0,3,0,3,1,0,5,4
http://data.gdeltproject.org/gdeltv2/20240528234500.gkg.csv.zip,1040,2,6,3,0,0,0,0,2,0,2,1
http://data.gdeltproject.org/gdeltv2/20180202053000.gkg.csv.zip,1195,2,0,0,0,0,0,2,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20170810071500.gkg.csv.zip,1177,4,2,5,0,1,0,0,4,2,0,2
http://data.gdeltproject.org/gdeltv2/20230807144500.gkg.csv.zip,1083,1,0,3,1,0,1,0,0,2,1,2
http://data.gdeltproject.org/gdeltv2/20200330110000.gkg.csv.zip,665,4,0,3,0,0,2,1,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20150806144500.gkg.csv.zip,2139,6,3,3,1,3,0,4,2,6,3,3
http://data.gdeltproject.org/gdeltv2/20240902070000.gkg.csv.zip,321,0,1,2,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20190425171500.gkg.csv.zip,2322,4,0,0,0,0,0,2,9,2,0,3
http://data.gdeltproject.org/gdeltv2/20250318053000.gkg.csv.zip,649,1,1,0,0,0,1,1,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20240331064500.gkg.csv.zip,264,0,0,1,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20190827141500.gkg.csv.zip,1367,2,2,3,1,2,0,8,1,4,6,1
http://data.gdeltproject.org/gdeltv2/20160725030000.gkg.csv.zip,1037,1,1,1,0,0,1,1,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20230714120000.gkg.csv.zip,763,3,1,2,1,1,0,0,2,1,1,2
http://data.gdeltproject.org/gdeltv2/20221110004500.gkg.csv.zip,996,2,1,1,0,0,1,0,0,1,2,0
http://data.gdeltproject.org/gdeltv2/20231202010000.gkg.csv.zip,936,0,1,1,3,0,2,3,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20240627183000.gkg.csv.zip,1315,3,0,8,1,2,0,2,1,1,4,4
http://data.gdeltproject.org/gdeltv2/20180506214500.gkg.csv.zip,890,2,1,9,0,0,0,1,2,20,0,0
http://data.gdeltproject.org/gdeltv2/20231213080000.gkg.csv.zip,528,1,1,2,0,0,1,2,1,3,1,1
http://data.gdeltproject.org/gdeltv2/20240313061500.gkg.csv.zip,537,0,0,1,2,0,0,0,0,0,2,2
http://data.gdeltproject.org/gdeltv2/20240215221500.gkg.csv.zip,1396,2,0,1,3,1,1,1,3,1,5,1
http://data.gdeltproject.org/gdeltv2/20241127070000.gkg.csv.zip,401,1,0,2,0,0,1,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20191210150000.gkg.csv.zip,1551,4,2,1,0,1,0,3,2,1,1,0
http://data.gdeltproject.org/gdeltv2/20190818141500.gkg.csv.zip,656,1,0,0,0,0,0,0,0,1,1,0
